Area Name,Daily Min Temp,Daily Max Temp,Daily Avg Temp,Total Precipitation,Relative Humidity,Water Bodies,Population Density,Day Length,Urban / Rural Area,Forested Area,Crop Area,Graze Land Area,Habitable
2579,26.37,34.53,30.45,58.0,86.86,0,1056,12.13,0,0,0,1,0
2590,15.22,21.09,18.15,8.9,69.31,1,8743,13.87,0,1,1,0,1
2601,16.74,24.77,20.76,69.4,74.96,0,8276,11.94,0,1,0,0,0
2612,15.69,30.36,23.02,16.64,66.26,1,7891,13.29,1,1,1,1,1
2623,15.61,30.06,22.83,78.64,81.74,0,8373,13.08,1,1,0,1,0
2634,27.83,36.18,32.01,25.01,41.66,1,1336,12.65,1,0,0,0,0
2645,25.55,36.26,30.91,41.7,53.42,0,5011,13.59,0,0,1,0,0
2656,22.11,36.21,29.16,35.05,63.48,0,6377,11.01,0,0,1,1,0
2668,16.47,21.53,19.0,85.88,43.83,1,546,13.28,0,0,1,1,1
2679,22.37,35.48,28.93,12.65,75.3,1,2265,11.51,1,0,1,1,1
2690,22.1,36.59,29.34,56.56,59.68,0,1719,13.25,1,0,0,1,0
2701,17.6,23.51,20.55,14.21,53.63,0,1893,11.98,1,0,0,0,0
2712,21.51,28.12,24.82,70.48,40.17,0,9465,13.43,0,1,1,0,0
2723,20.98,35.59,28.28,90.51,75.99,1,6105,13.58,1,1,1,0,1
2734,24.24,34.61,29.43,43.46,81.69,0,745,12.39,0,0,1,0,0
2745,24.53,29.67,27.1,48.81,59.75,0,478,12.03,0,0,0,1,0
2756,15.68,23.26,19.47,92.74,68.21,0,2755,13.13,0,1,0,1,1
2767,20.62,30.12,25.37,52.1,51.38,1,7209,11.07,0,0,1,1,1
2779,24.39,36.32,30.35,48.76,71.11,0,3684,10.06,1,0,0,1,0
2790,22.55,34.88,28.71,57.83,40.61,0,1240,11.63,1,1,0,1,0
2801,27.85,42.8,35.32,68.92,64.43,0,3835,12.03,0,0,1,0,0
2812,24.88,32.76,28.82,10.69,72.21,0,761,11.19,0,0,1,1,0
2823,17.44,27.83,22.64,82.11,85.91,0,5536,11.53,0,0,0,1,0
2834,16.06,26.39,21.23,43.55,59.07,1,8303,10.53,0,0,0,0,1
2845,24.64,33.69,29.16,7.23,78.26,1,5309,11.11,1,1,1,1,1
2856,15.4,22.09,18.74,78.62,69.88,0,487,10.96,0,0,1,0,0
2867,23.79,38.56,31.17,37.69,86.35,1,3123,11.2,0,1,0,1,1
2878,29.1,42.64,35.87,10.04,59.92,0,4835,11.2,0,0,1,0,0
2890,23.63,33.62,28.62,63.38,55.95,0,8391,12.24,0,1,0,0,0
2901,20.82,31.86,26.34,88.01,84.36,1,6571,11.0,0,1,1,0,1
2912,24.65,31.92,28.29,88.78,42.46,0,2871,13.76,1,0,1,0,0
2923,21.87,32.31,27.09,95.77,46.82,0,4269,12.05,1,0,0,0,0
2934,23.18,35.13,29.16,86.77,44.12,1,7363,10.52,0,0,1,0,1
2945,29.12,39.27,34.2,0.21,82.16,0,6335,11.12,0,0,1,0,0
2956,20.79,35.69,28.24,38.02,40.53,1,4119,12.92,0,0,0,1,1
2967,29.42,40.53,34.97,81.85,83.08,1,4370,10.05,0,1,0,1,1
2978,28.58,37.29,32.94,36.63,62.56,0,5956,13.75,0,1,1,0,0
2989,17.94,30.66,24.3,60.15,40.2,0,134,11.78,1,0,1,0,0
3001,16.04,22.75,19.39,60.63,60.08,0,7718,12.08,1,1,1,1,0
3012,16.51,25.36,20.93,36.5,49.34,0,3480,13.95,0,1,0,1,0
3023,15.27,23.74,19.51,90.45,71.22,0,5576,12.01,0,0,0,0,0
3034,16.42,25.73,21.08,50.32,73.97,1,7643,13.79,0,1,1,0,1
3045,25.25,38.06,31.65,46.48,64.38,0,3276,13.66,0,1,1,0,0
3056,16.07,25.91,20.99,99.75,42.03,0,8467,13.77,1,1,1,1,0
3067,19.78,32.72,26.25,49.35,72.81,0,2253,13.25,0,0,1,0,0
3078,27.67,38.44,33.06,17.84,82.1,0,4787,11.19,0,0,0,0,0
3089,15.35,23.77,19.56,51.31,76.02,1,1686,11.39,1,1,1,0,1
3100,27.22,40.32,33.77,81.4,81.5,0,8156,11.46,1,0,0,0,0
3112,19.23,26.61,22.92,77.69,50.03,1,5522,13.92,0,1,1,1,1
3123,16.77,24.02,20.39,78.86,84.44,0,3758,11.44,0,0,1,1,0
3134,25.45,35.5,30.47,70.8,56.11,0,1052,10.43,0,0,0,1,0
3145,24.43,32.04,28.24,25.42,40.67,0,6370,13.11,0,0,1,0,0
3156,28.16,33.25,30.71,86.21,82.17,0,5465,11.46,0,0,0,0,0
3167,26.03,37.51,31.77,89.34,87.09,0,2971,12.48,1,0,1,1,0
3178,27.05,37.16,32.11,19.42,72.78,0,3078,13.7,1,1,0,0,0
3189,19.23,28.69,23.96,13.05,51.57,1,3070,12.3,1,0,1,1,1
3200,17.66,32.33,25.0,97.56,52.59,0,5008,12.55,0,0,0,1,0
3211,26.26,36.97,31.62,86.83,63.33,1,2059,12.57,1,1,1,1,1
3223,27.1,40.74,33.92,89.32,84.89,0,5282,12.45,1,0,1,0,0
3234,29.86,36.25,33.05,88.64,47.48,0,905,10.64,0,0,0,1,0
3245,21.19,31.88,26.54,54.17,81.3,0,3200,11.83,0,1,1,0,1
3256,20.58,34.26,27.42,64.64,54.57,0,1675,10.03,0,0,1,0,0
3267,26.65,37.48,32.06,54.54,80.43,1,8891,12.51,0,0,1,1,1
3278,20.11,32.29,26.2,5.12,86.01,0,2715,12.3,1,1,0,1,0
3289,28.96,37.68,33.32,74.55,61.37,0,8903,11.27,0,0,1,0,0
3300,27.88,33.8,30.84,50.53,58.25,0,5726,12.1,1,1,0,1,0
3311,21.43,31.01,26.22,64.77,80.11,0,8852,11.97,0,0,1,0,0
3322,26.26,35.21,30.74,50.26,66.47,1,726,11.0,1,1,0,1,1
3335,26.32,39.99,33.15,49.18,74.22,0,6984,11.17,1,1,0,1,0
3346,16.55,23.99,20.27,17.18,71.14,1,2911,13.05,1,0,0,1,1
3357,28.54,43.21,35.87,27.87,47.64,0,1710,13.02,0,0,1,0,0
3368,22.58,37.16,29.87,15.89,82.24,1,8966,11.88,1,1,1,1,1
3379,27.4,34.87,31.14,19.57,49.79,1,148,12.87,0,1,1,0,1
3390,19.8,28.28,24.04,97.3,86.61,0,1486,11.8,1,0,1,1,0
3401,28.43,42.39,35.41,15.31,52.53,0,2002,13.41,0,0,1,0,0
3412,20.84,35.5,28.17,26.93,76.69,1,4822,11.33,1,1,1,1,1
3423,15.16,24.6,19.88,59.06,54.23,0,4472,13.71,1,0,0,1,0
3434,28.58,36.79,32.69,61.02,55.89,1,3942,12.17,1,0,1,0,0
3446,16.37,26.63,21.5,15.4,55.5,0,7169,12.14,1,1,1,1,0
3457,19.79,31.67,25.73,79.37,77.39,0,4411,12.68,0,0,1,0,0
3468,29.25,36.99,33.12,78.52,67.84,1,8521,11.36,0,0,1,1,1
3479,29.26,41.62,35.44,23.73,84.15,0,7906,12.9,0,1,1,1,1
3490,23.6,29.12,26.36,28.87,55.37,0,6566,11.28,0,1,0,0,0
3501,24.48,29.97,27.22,93.8,74.6,0,8097,11.59,1,0,0,0,0
3512,21.73,30.59,26.16,82.57,77.65,0,6468,12.7,1,1,1,1,0
3523,19.4,27.93,23.67,69.78,47.57,1,1785,11.51,1,1,0,1,1
3534,19.93,28.09,24.01,8.22,60.03,1,9602,10.8,0,0,1,1,1
3545,25.09,35.0,30.04,41.83,64.14,1,8239,13.49,0,0,1,0,1
3557,26.29,34.49,30.39,55.93,57.78,0,5233,13.69,0,1,1,1,1
3568,26.87,33.8,30.33,18.74,56.11,0,8924,12.51,1,0,1,1,0
3579,26.84,34.94,30.89,44.82,74.32,1,2522,13.24,0,0,0,0,1
3590,16.37,31.12,23.74,60.1,50.79,0,2850,13.95,1,1,1,1,0
3601,22.42,31.53,26.97,32.74,75.47,0,8624,12.46,0,1,1,0,1
3612,15.86,25.31,20.59,78.09,86.75,1,6409,13.64,0,1,0,1,1
3623,23.24,34.01,28.63,84.04,68.26,0,8798,11.44,1,1,0,0,0
3634,21.62,36.46,29.04,32.36,70.57,0,4312,12.8,1,0,0,1,0
3645,28.32,35.73,32.02,83.87,43.45,0,1042,10.22,1,1,1,0,0
3656,20.26,32.08,26.17,10.36,83.22,0,8927,13.16,0,0,0,0,0
3668,16.76,28.92,22.84,83.77,54.27,0,9881,13.32,0,0,0,1,0
3679,17.14,28.22,22.68,15.28,70.75,1,1562,11.6,0,0,0,0,1
3690,26.42,32.31,29.37,8.29,88.96,0,7571,12.56,1,1,1,1,0
3701,24.27,36.04,30.16,64.18,69.78,0,2091,13.43,0,0,1,1,0
3712,16.52,22.16,19.34,47.19,76.24,1,5490,13.53,1,1,1,0,1
3723,16.26,27.22,21.74,90.79,62.27,0,212,10.43,1,1,1,0,0
3734,25.51,37.91,31.71,36.32,43.02,0,7283,13.31,1,0,0,1,0
3745,16.09,23.2,19.65,28.72,79.88,0,2363,11.1,0,0,1,1,0
3756,27.33,40.74,34.04,50.07,41.75,1,8718,12.91,0,0,0,1,1
3767,25.59,30.9,28.25,45.59,75.03,0,5354,11.3,1,1,0,0,0
3779,16.22,29.66,22.94,34.44,41.15,0,9358,10.23,1,1,0,1,0
3790,16.27,25.88,21.07,69.37,83.12,0,2911,10.84,1,0,0,0,0
3801,29.8,36.98,33.39,75.96,47.88,0,933,11.63,0,1,0,1,0
3812,20.61,26.95,23.78,85.3,65.71,0,7327,12.96,1,0,1,0,0
3823,20.56,35.09,27.83,97.29,69.86,0,8521,10.4,0,1,0,1,1
3834,27.19,32.92,30.06,26.67,62.88,0,4354,13.25,0,1,1,0,0
3845,29.21,36.2,32.7,71.61,57.04,0,9115,13.99,1,0,1,0,0
3856,29.79,38.27,34.03,39.43,63.39,0,2618,13.15,0,0,0,0,0
3867,26.3,37.5,31.9,67.71,55.57,0,3767,11.89,0,1,1,1,1
3878,20.64,31.09,25.87,47.6,61.91,0,9396,12.27,0,0,1,1,0
3890,16.25,22.51,19.38,99.38,57.95,1,1141,10.02,0,0,0,1,1
3901,26.66,34.55,30.61,72.89,68.31,1,5212,10.84,0,1,1,1,1
3912,23.38,30.76,27.07,95.25,51.9,1,807,13.6,0,0,0,1,1
3923,21.36,28.5,24.93,83.5,89.43,0,7558,10.09,0,1,0,0,0
3934,28.6,37.71,33.15,90.29,65.04,0,1483,13.62,1,0,0,0,0
3945,16.67,28.71,22.69,81.44,49.71,0,1402,10.45,1,0,0,1,0
3956,22.39,29.56,25.98,45.92,63.85,0,7218,10.53,1,1,1,0,0
3967,15.17,23.84,19.5,25.18,83.32,0,8968,10.7,0,1,0,0,0
3978,22.03,30.94,26.48,37.03,41.09,0,2664,13.2,0,1,1,1,1
3989,15.84,30.61,23.23,2.02,73.98,0,9855,11.91,1,0,1,0,0
4001,16.78,31.33,24.06,52.4,67.4,0,1360,10.58,0,1,1,0,1
4012,16.76,29.76,23.26,50.51,48.48,0,3303,12.75,0,0,1,1,0
4023,24.74,32.15,28.45,52.53,80.87,0,457,13.76,0,0,0,1,0
4034,26.19,31.87,29.03,97.4,58.44,0,5504,12.29,0,1,1,0,0
4045,23.75,31.92,27.84,91.15,54.69,0,5512,10.39,1,0,1,1,0
4056,29.43,37.1,33.27,16.17,81.41,1,3334,10.22,1,1,1,0,1
4067,20.62,30.68,25.65,36.89,71.93,0,8183,13.18,1,1,1,0,0
4078,19.29,32.06,25.67,42.4,84.91,0,518,12.5,1,0,1,1,0
4089,28.03,41.61,34.82,36.05,71.49,1,8006,13.69,1,1,1,1,1
4100,18.35,31.8,25.08,79.85,77.04,0,5687,12.19,0,0,0,0,0
4112,29.45,38.05,33.75,52.4,81.82,0,4055,10.25,0,1,1,0,1
4123,15.18,27.05,21.12,57.21,42.74,0,1693,11.61,1,1,1,1,0
4134,29.55,37.68,33.61,85.3,78.8,0,4702,12.63,0,0,0,1,0
4145,15.65,21.26,18.45,80.59,70.69,0,9677,11.54,1,0,1,1,0
4156,28.37,40.38,34.37,13.22,43.48,0,344,14.0,0,1,0,1,0
4167,22.92,28.01,25.46,71.39,65.43,0,4672,11.62,1,1,1,0,0
4178,29.89,38.99,34.44,43.54,44.12,1,714,12.18,1,0,1,0,0
4189,16.11,24.4,20.25,29.46,76.8,0,349,10.9,0,0,1,0,0
4200,23.31,35.24,29.27,5.0,67.33,0,6720,10.61,1,1,1,0,0
4211,29.54,42.2,35.87,48.72,87.68,0,9887,12.58,1,0,1,0,0
4223,22.85,30.89,26.87,35.54,49.16,0,5969,12.35,1,1,0,0,0
4234,24.44,37.56,31.0,25.15,70.3,1,6071,10.02,1,0,0,0,0
4245,25.44,33.38,29.41,69.47,50.58,0,610,11.14,0,1,0,1,0
4256,21.82,31.28,26.55,76.95,70.7,1,6068,12.57,1,0,0,0,0
4267,24.41,36.68,30.55,24.48,76.13,0,4969,13.25,0,1,1,1,1
4278,23.76,35.69,29.73,4.94,76.12,1,9657,11.25,1,1,0,0,1
4289,28.52,43.39,35.95,84.88,80.75,0,7605,12.59,1,1,1,1,0
4300,15.68,22.93,19.31,1.0,82.68,0,7747,11.06,0,1,0,0,0
4311,19.21,30.84,25.03,93.71,43.86,1,9215,12.76,1,1,0,0,1
4322,29.26,40.35,34.8,62.76,57.16,1,173,12.79,1,1,0,0,1
4334,28.35,42.5,35.43,32.18,74.36,0,9100,10.52,1,0,0,0,0
4345,21.83,28.4,25.12,24.65,64.93,1,2978,12.66,1,1,0,0,1
4356,24.3,36.82,30.56,0.9,49.53,0,5241,11.33,1,1,1,1,0
4367,19.16,29.84,24.5,23.55,67.64,0,2226,10.69,0,0,0,1,0
4378,17.82,25.57,21.7,13.77,60.37,0,2304,12.0,1,0,0,1,0
4389,21.96,31.7,26.83,61.22,59.5,1,6570,11.81,1,0,1,1,1
4400,20.3,28.64,24.47,16.65,80.49,1,3779,13.1,1,0,0,1,1
4411,23.75,34.55,29.15,52.86,60.38,0,8189,10.34,0,1,1,1,1
4422,16.17,30.06,23.11,59.01,41.32,0,1084,13.16,0,1,1,0,0
4433,29.62,40.31,34.96,29.8,42.9,0,1398,10.42,1,0,1,0,0
4446,29.79,41.11,35.45,3.51,82.81,0,7648,10.83,0,0,1,0,0
4448,25.47,35.66,30.57,3.73,88.03,0,7287,12.06,0,0,0,0,0
4449,23.04,28.55,25.8,2.63,74.42,0,4055,11.85,1,0,1,1,0
4450,19.64,26.97,23.31,73.91,58.22,0,5813,13.96,0,0,1,1,0
4451,27.21,37.13,32.17,31.8,86.93,0,3787,12.36,0,1,1,0,1
4452,25.27,33.37,29.32,79.63,73.14,0,3145,11.31,0,0,0,0,0
4453,17.44,24.26,20.85,43.17,82.22,1,9151,13.6,0,0,0,0,1
4454,28.66,38.71,33.68,45.3,78.29,0,6816,11.25,0,0,1,0,0
4455,27.34,35.57,31.45,51.29,58.96,0,2185,11.1,0,1,0,0,0
4456,29.25,36.83,33.04,71.3,63.94,0,6633,11.98,0,1,0,0,0
4458,25.89,35.53,30.71,27.35,49.31,0,2827,13.65,1,0,0,0,0
4459,24.2,30.53,27.37,12.16,54.6,0,476,12.83,0,0,1,1,0
4460,21.27,35.55,28.41,55.61,78.91,0,7092,12.71,0,1,1,0,1
4461,28.99,42.67,35.83,32.7,84.7,1,5800,12.9,1,0,1,0,1
4462,27.99,40.07,34.03,44.25,76.22,0,4790,12.64,0,1,1,1,1
4463,15.68,21.74,18.71,64.69,63.26,0,2894,13.04,0,0,0,1,0
4464,15.4,28.15,21.77,49.41,44.33,0,1165,10.77,0,1,0,1,0
4465,20.65,33.73,27.19,62.03,42.85,0,3782,10.71,0,0,0,1,0
4466,27.16,39.84,33.5,54.42,58.72,1,7737,11.45,1,1,1,0,1
4467,29.81,35.95,32.88,73.98,63.19,1,1151,13.4,0,1,1,0,1
4469,17.26,28.7,22.98,70.59,70.46,0,8920,12.86,0,0,0,0,0
4470,23.91,37.26,30.58,53.42,40.32,0,8180,12.27,0,0,1,1,0
4471,20.71,31.49,26.1,67.89,89.49,1,2473,10.08,1,0,1,0,1
4472,29.55,41.01,35.28,87.36,58.2,0,6862,10.94,0,1,1,0,0
4473,27.63,37.22,32.42,43.23,82.4,1,8158,13.21,0,0,0,1,1
4474,27.57,37.86,32.72,41.28,66.75,1,6568,10.97,1,0,0,0,0
4475,22.03,27.37,24.7,76.42,46.52,0,4074,12.92,0,0,0,0,0
4476,21.22,32.61,26.92,58.26,79.88,1,9475,10.74,1,1,0,0,1
4477,19.1,24.92,22.01,7.1,75.49,1,6759,12.43,0,0,1,0,1
4478,15.85,25.2,20.52,89.21,66.37,1,7928,12.51,0,1,0,0,1
4480,27.97,35.9,31.93,3.08,65.73,0,4941,13.01,0,1,1,0,0
4481,27.19,37.65,32.42,74.84,44.37,0,9569,11.75,0,1,0,1,0
4482,30.0,36.33,33.16,75.88,72.79,0,2051,12.53,0,0,0,0,0
4483,29.95,41.87,35.91,95.31,85.56,0,4021,11.95,1,0,1,0,0
4484,23.33,36.28,29.81,5.41,44.66,0,3524,13.79,0,0,1,0,0
4485,26.53,33.17,29.85,59.69,53.18,0,6825,12.09,1,0,0,0,0
4486,29.17,35.21,32.19,42.78,85.12,0,9617,10.84,0,0,1,0,0
4487,27.74,34.2,30.97,33.06,54.22,0,1271,12.67,1,1,0,0,0
4488,18.71,32.48,25.6,9.03,72.7,0,3869,12.19,1,1,1,1,0
4489,21.76,32.04,26.9,56.27,66.74,0,3731,13.22,0,0,0,0,0
4491,16.94,26.61,21.77,47.9,69.82,1,2410,10.71,0,1,0,1,1
4492,29.31,35.38,32.34,10.46,60.79,0,2443,11.04,1,0,1,1,0
4493,24.09,35.59,29.84,61.25,55.0,0,3486,13.69,0,1,1,1,1
4494,18.43,32.11,25.27,73.8,42.43,1,3167,13.72,1,0,0,1,0
4495,25.08,38.36,31.72,76.73,77.21,0,2439,11.77,1,0,1,1,0
4496,24.27,35.53,29.9,90.54,77.3,0,783,10.19,0,0,0,1,0
4497,20.37,26.13,23.25,40.95,73.54,1,9167,11.23,1,1,1,1,1
4498,16.7,22.83,19.77,95.31,72.18,1,1154,10.99,0,0,1,1,1
4499,25.07,30.57,27.82,86.54,52.19,0,7311,11.66,0,0,0,1,0
4500,22.8,30.38,26.59,29.65,41.12,1,2702,11.27,0,0,1,0,1
4502,26.58,32.94,29.76,15.93,80.44,1,4114,13.32,0,0,0,0,1
4503,22.8,30.4,26.6,43.54,64.56,0,7401,10.01,0,1,0,1,0
4504,27.78,36.63,32.21,40.19,55.34,0,448,12.58,0,0,0,1,0
4505,23.28,37.71,30.49,57.57,45.1,0,1122,12.66,1,1,1,0,0
4506,23.41,34.52,28.97,58.34,43.14,0,8741,12.64,0,1,1,1,1
4507,28.15,41.5,34.82,75.0,57.44,0,603,12.08,0,0,0,0,0
4508,21.05,33.16,27.1,50.99,80.24,1,8377,12.44,0,1,0,1,1
4509,17.01,23.14,20.07,10.48,85.94,0,622,13.24,0,0,0,0,0
4510,15.43,27.79,21.61,85.83,84.84,0,2608,13.14,1,0,0,1,0
4511,26.33,34.08,30.2,30.98,86.0,0,8921,10.14,0,0,0,1,0
4513,24.3,35.7,30.0,97.13,85.39,0,117,10.12,1,1,0,0,0
4514,25.56,33.97,29.77,11.79,66.36,0,7523,13.36,0,1,0,0,0
4515,18.19,33.17,25.68,95.83,50.97,0,1368,12.3,1,1,0,1,0
4516,17.05,24.68,20.86,9.1,79.9,0,1276,13.83,0,1,1,0,1
4517,15.22,23.01,19.11,23.1,50.69,1,1732,11.73,1,1,0,1,1
4518,20.26,34.57,27.41,4.66,53.36,0,3713,10.71,0,0,1,1,0
4519,23.85,29.1,26.47,70.51,51.66,0,214,11.89,0,0,0,0,0
4520,20.88,32.85,26.87,85.03,65.75,0,9044,11.75,1,0,1,0,0
4521,21.56,33.82,27.69,43.41,56.09,0,6690,12.07,1,1,1,0,0
4522,28.56,41.93,35.24,92.85,47.71,0,2500,13.23,0,0,0,1,0
4524,20.22,34.97,27.6,59.03,62.66,0,6868,12.62,1,1,1,0,0
4525,22.71,37.47,30.09,63.0,83.7,1,2688,10.74,1,1,0,0,1
4526,26.75,32.41,29.58,84.54,68.53,0,421,12.94,0,1,0,0,0
4527,20.95,34.17,27.56,29.68,83.92,0,7726,12.37,0,1,1,1,1
4528,24.33,35.79,30.06,35.43,49.79,0,933,12.31,0,1,1,1,1
4529,27.94,39.41,33.67,90.6,48.35,1,8503,12.71,0,1,1,1,1
4530,29.24,35.53,32.38,90.1,68.78,0,9548,12.26,0,1,0,1,1
4531,17.21,28.71,22.96,97.65,63.17,1,258,11.83,0,1,0,0,1
4532,28.9,43.72,36.31,90.18,73.01,0,2719,12.56,0,0,1,0,0
4533,22.38,36.5,29.44,12.74,79.73,0,1447,12.89,0,0,0,1,0
4535,18.87,28.26,23.57,82.37,77.57,1,3264,10.9,0,1,0,1,1
4536,21.89,27.29,24.59,40.98,87.11,1,6913,11.99,0,0,1,1,1
4537,29.7,38.32,34.01,99.08,59.91,0,1010,11.83,0,1,1,0,0
4538,22.39,35.65,29.02,47.23,50.32,0,7266,10.16,0,0,1,0,0
4539,19.93,31.95,25.94,55.38,67.55,0,2551,13.34,0,1,1,1,1
4540,24.5,34.09,29.3,52.98,45.54,0,503,11.51,1,1,1,1,0
4541,18.6,24.15,21.38,32.17,54.44,1,1790,10.29,1,1,0,0,1
4542,16.14,25.41,20.77,7.5,50.39,0,3585,11.83,0,0,0,1,0
4543,16.93,26.62,21.78,89.57,59.83,0,9548,10.65,0,0,1,0,0
4544,16.92,31.21,24.06,80.27,45.56,1,4388,12.82,1,1,0,1,1
4546,17.28,28.69,22.98,13.95,41.59,0,9934,12.29,0,1,0,1,0
4547,17.08,25.2,21.14,77.68,72.84,0,8216,11.08,0,1,1,0,1
4548,24.61,34.87,29.74,62.58,70.51,1,622,13.8,0,1,1,0,1
4549,17.73,23.39,20.56,40.91,75.42,0,4545,11.17,0,0,1,0,0
4550,20.19,34.91,27.55,25.4,73.02,0,6559,12.22,0,0,0,0,0
4551,28.45,37.05,32.75,85.97,45.71,0,7186,13.21,1,0,1,1,0
4552,22.11,31.89,27.0,70.02,54.55,0,2044,12.06,0,1,1,1,1
4553,25.01,33.57,29.29,54.77,46.48,0,3671,13.84,1,0,1,0,0
4554,17.58,29.41,23.5,60.96,82.15,0,1660,13.38,0,0,0,0,0
4555,17.88,29.51,23.7,9.11,77.35,1,4847,13.68,0,0,0,1,1
4558,15.61,27.77,21.69,47.39,50.08,1,7254,11.49,0,1,0,1,1
4559,17.53,25.22,21.37,19.37,57.07,1,692,12.19,1,1,1,0,1
4560,19.18,27.34,23.26,20.84,88.33,0,5427,13.36,0,0,1,1,0
4561,17.66,23.91,20.78,66.13,69.71,1,855,13.61,0,0,1,0,1
4562,16.33,27.89,22.11,91.13,80.06,0,9591,13.78,0,0,1,0,0
4563,16.81,22.21,19.51,40.38,53.23,0,596,13.52,0,1,1,0,0
4564,21.91,32.89,27.4,20.77,50.5,1,2521,12.92,0,0,1,0,1
4565,18.1,31.79,24.94,64.87,79.2,0,1698,10.1,1,0,1,0,0
4566,20.46,34.37,27.42,87.12,74.29,0,4227,11.26,0,1,1,0,1
4567,22.55,32.04,27.3,74.83,74.05,1,7116,10.52,0,1,1,0,1
4569,25.36,34.95,30.15,86.88,67.63,0,5651,10.62,1,0,0,0,0
4570,15.59,21.36,18.47,53.66,68.18,0,3690,11.16,1,0,1,0,0
4571,26.99,38.7,32.84,75.19,76.78,0,561,10.3,0,0,0,0,0
4572,24.42,37.63,31.02,14.01,53.5,1,5066,10.97,1,0,1,1,1
4573,16.23,23.67,19.95,34.83,57.64,0,8659,13.83,0,1,1,1,1
4574,28.1,37.32,32.71,38.95,83.58,0,265,11.25,1,0,0,1,0
4575,28.81,42.2,35.51,51.13,55.44,0,1828,10.64,0,1,0,0,0
4576,15.92,29.69,22.8,92.91,67.32,0,7796,12.87,0,1,1,1,1
4577,19.15,26.58,22.87,87.43,75.13,1,4797,13.31,1,0,1,0,1
4578,27.09,37.6,32.35,13.45,90.0,0,2273,11.26,0,1,1,0,1
4580,26.22,33.15,29.69,17.28,61.76,0,137,11.11,0,0,1,1,0
4581,17.77,23.79,20.78,35.76,61.4,0,4543,10.97,0,1,1,1,1
4582,18.14,32.25,25.2,29.07,82.13,1,7586,11.57,0,1,1,0,1
4583,20.56,33.76,27.16,61.48,80.28,0,2121,10.35,1,1,0,1,0
4584,22.27,34.87,28.57,90.28,76.55,0,6980,12.68,0,1,0,1,1
4585,24.27,29.76,27.02,96.23,63.16,0,9025,13.29,0,1,0,1,0
4586,20.53,33.97,27.25,65.36,56.2,0,4621,12.65,1,0,0,0,0
4587,21.94,31.32,26.63,83.82,70.44,1,8939,11.68,1,1,1,1,1
4588,26.21,34.64,30.42,52.52,83.81,1,3402,11.16,0,0,1,1,1
4589,15.55,26.02,20.78,20.83,84.19,1,8611,11.64,1,1,1,1,1
4591,18.79,24.7,21.74,52.47,45.42,1,4707,11.7,0,1,1,0,1
4592,25.7,38.27,31.98,55.51,61.42,1,6468,12.66,1,1,1,0,1
4593,28.43,39.25,33.84,74.25,63.24,0,5973,13.71,1,0,0,0,0
4594,22.68,29.54,26.11,21.99,88.88,1,7598,10.28,1,1,1,1,1
4595,22.98,29.86,26.42,36.83,73.9,0,7272,13.81,1,1,1,1,0
4596,16.61,23.45,20.03,36.4,60.36,0,5735,13.64,0,1,0,0,0
4597,21.71,27.28,24.5,95.94,41.3,0,3947,10.47,0,1,1,1,1
4598,22.99,33.87,28.43,44.39,68.27,1,9229,10.73,0,0,0,1,1
4599,18.64,32.04,25.34,75.51,44.8,0,864,11.25,1,0,0,1,0
4600,19.04,24.21,21.63,75.08,81.72,1,6406,12.24,1,1,1,0,1
4602,20.66,26.15,23.4,26.55,77.63,0,752,10.54,0,0,0,0,0
4603,15.3,26.03,20.66,57.19,63.03,0,7144,10.8,0,1,1,1,1
4604,19.83,33.03,26.43,89.43,61.46,0,4064,13.61,1,0,1,1,0
4605,18.17,26.44,22.31,47.52,84.87,0,4711,10.44,0,1,1,1,1
4606,19.91,28.41,24.16,94.51,54.42,0,5859,11.6,1,0,0,1,0
4607,16.8,27.76,22.28,21.45,52.45,0,8478,13.05,1,0,1,0,0
4608,28.36,36.1,32.23,7.42,86.96,1,245,13.55,0,1,1,0,1
4609,23.9,29.17,26.54,89.15,80.46,0,5201,11.34,0,1,0,0,0
4610,25.19,37.54,31.36,84.77,81.03,0,4347,10.66,1,0,0,1,0
4611,26.84,38.09,32.47,99.26,49.76,0,9678,12.95,0,1,0,0,0
4613,22.48,33.28,27.88,67.94,47.16,0,4288,13.09,0,1,1,0,0
4614,16.3,28.72,22.51,93.67,41.3,0,2796,13.92,0,1,0,0,0
4615,23.06,34.81,28.93,82.69,51.85,0,8340,10.56,0,0,1,0,0
4616,23.8,30.86,27.33,84.44,78.71,0,3429,12.84,0,0,1,0,0
4617,26.18,34.71,30.44,56.91,52.0,0,3581,11.67,1,0,1,1,0
4618,21.47,27.74,24.61,38.24,76.46,1,9066,13.66,1,0,1,1,1
4619,16.91,23.21,20.06,93.46,52.6,1,4741,11.63,0,1,1,1,1
4620,19.26,31.02,25.14,43.21,59.76,0,5659,11.78,1,1,0,0,0
4621,20.45,34.03,27.24,53.88,89.16,0,1360,10.51,0,1,1,0,1
4622,24.69,39.32,32.0,44.61,52.24,0,749,11.28,0,0,0,1,0
4624,23.56,34.85,29.2,56.48,58.82,0,3148,11.6,0,0,1,1,0
4625,20.34,27.18,23.76,47.05,55.05,1,2123,10.07,1,1,1,1,1
4626,29.8,35.85,32.83,4.8,45.48,0,9372,11.75,1,1,0,1,0
